Time,LeftTorque,LeftVelocity
25.254933,-0.29702,-519.200546
25.255915,-0.286855,-522.027979
25.256933,-0.318283,-526.845088
25.257933,-0.311494,-529.253642
25.258933,-0.29004,-538.050102
25.259914,-0.291547,-543.704969
25.260933,-0.292786,-543.495529
25.261933,-0.313039,-549.883434
25.262933,-0.304839,-552.082549
25.263915,-0.285063,-555.95718
25.264933,-0.287027,-561.088448
25.265933,-0.303237,-565.381958
25.266933,-0.298641,-570.513226
25.267915,-0.303428,-573.759538
25.268933,-0.314736,-579.204966
25.269933,-0.30995,-583.393756
25.270933,-0.301025,-587.373106
25.271915,-0.311666,-589.781661
25.272933,-0.304991,-596.797884
25.273933,-0.301387,-599.625318
25.274933,-0.31609,-601.405554
25.275914,-0.292519,-610.097293
25.276933,-0.287237,-609.887854
25.277933,-0.297172,-614.914402
25.278933,-0.296047,-623.710861
25.279915,-0.31815,-622.873103
25.280933,-0.292767,-631.355404
25.281933,-0.28901,-633.345079
25.282933,-0.304515,-635.125315
25.283914,-0.290593,-642.769857
25.284933,-0.299346,-651.356877
25.285933,-0.29805,-652.613514
25.286933,-0.290097,-658.791979
25.287915,-0.299842,-662.038292
25.288933,-0.30871,-667.588439
25.289933,-0.302054,-673.033866
25.290933,-0.290612,-675.232981
25.291914,-0.28615,-679.631211
25.292933,-0.278617,-682.039765
25.293933,-0.280276,-685.914396
25.294933,-0.248143,-689.265428
25.295914,-0.259985,-695.339174
25.296933,-0.262293,-698.899646
25.297933,0.09949,-704.345073
25.298933,-0.259985,-707.905545
25.299914,-0.242002,-711.361297
25.300933,-0.246102,-713.560411
25.301933,-0.253292,-715.968966
25.302933,0.10708,-720.786074
25.303915,-0.202832,-721.728552
25.304933,-0.223199,-727.802298
25.305933,-0.229606,-730.629731
25.306933,-0.230808,-733.561885
25.307914,-0.218641,-739.426191
25.308933,-0.206894,-740.473388
25.309933,-0.217058,-743.405542
25.310933,-0.252205,-746.023535
25.311916,-0.192019,-749.060408
25.312933,-0.216639,-750.840644
25.313933,-0.228138,-758.066307
25.314933,0.087208,-760.055983
25.315915,-0.209907,-762.464537
25.316933,-0.213225,-766.339168
25.317933,-0.221311,-766.862767
25.318933,-0.187213,-769.89964
25.319915,-0.188415,-772.098754
25.320933,-0.198732,-775.763946
25.321933,-0.201325,-780.162176
25.322933,-0.198446,-781.942411
25.323915,-0.205254,-786.131202
25.324933,-0.199304,-788.330317
25.325933,-0.182999,-788.958635
25.326933,-0.173139,-792.728546
25.327915,-0.172872,-794.194623
25.328933,-0.189425,-796.393738
25.329933,-0.198617,-801.629725
25.330933,-0.194021,-804.03828
25.331915,-0.126798,-807.179872
25.332933,-0.180329,-809.064828
25.333933,-0.106794,-808.645949
25.334933,-0.188148,-811.263943
25.335915,-0.199723,-814.405536
25.336933,-0.182884,-817.861287
25.337933,-0.190398,-820.060402
25.338933,-0.18973,-823.830314
25.339915,-0.202031,-824.458632
25.340933,-0.193602,-827.495505
25.341933,-0.199571,-830.637098
25.342933,-0.170679,-832.522053
25.343915,-0.151952,-835.140047
25.344933,-0.13744,-837.129722
25.345933,-0.120772,-838.28164
25.346933,-0.096763,-840.690194
25.347914,-0.07958,-842.156271
25.348933,-0.043709,-843.936507
25.349933,-0.019051,-844.145946
25.350933,-0.015294,-844.564825
25.351914,0.015485,-844.355386
25.352933,0.033201,-845.297863
25.353933,0.056391,-843.098748
25.354933,0.075633,-842.679869
25.355915,0.103495,-841.527952
25.356933,0.10975,-840.061876
25.357933,0.114651,-839.119398
25.358933,0.130612,-838.0722
25.359915,0.131909,-835.140047
25.360933,0.155385,-833.673971
25.361933,0.150236,-830.846537
25.362933,0.175428,-827.076626
25.363914,0.172453,-825.086951
25.364933,0.184181,-822.468957
25.365933,0.171575,-819.850963
25.366933,0.186889,-819.013205
25.367915,0.168543,-817.232969
25.368933,0.185363,-813.672497
25.369933,0.19137,-811.787542
25.370933,0.19978,-807.179872
25.371915,0.203842,-803.409961
25.372933,0.236891,-800.791967
25.373933,0.198007,-798.592853
25.374933,0.217497,-795.765419
25.375915,0.236071,-794.822941
25.376933,0.264734,-791.15775
25.377933,0.251518,-787.387839
25.378933,0.275871,-784.141526
25.379914,0.295056,-778.905539
25.380933,0.307108,-775.763946
25.381933,0.2806,-772.517634
25.382933,0.270627,-769.6902
25.383915,0.266107,-767.491085
25.384933,0.281878,-763.511735
25.385933,0.322708,-759.637104
25.386933,0.27465,-755.029434
25.387914,0.273239,-748.43209
25.388933,0.295742,-746.232975
25.389933,0.309606,-741.415866
25.390933,0.346984,-739.84507
25.391915,0.330736,-736.389318
25.392933,0.299232,-731.781649
25.393933,0.26912,-727.802298
25.394933,0.273945,-722.77575
25.395914,0.343513,-718.58696
25.396933,0.317177,-715.340647
25.397932,0.255752,-711.361297
25.398933,0.295304,-707.381946
25.399915,0.330431,-706.544188
25.400933,0.259776,-700.889321
25.401933,0.330641,-699.318525
25.402933,0.28491,-693.663658
25.403914,0.298603,-688.846549
25.404933,0.305049,-684.867198
25.405933,0.289621,-680.05009
25.406934,0.294217,-677.641535
25.407919,0.303904,-673.033866
25.408933,0.275013,-672.196108
25.409934,0.32759,-667.588439
25.410932,0.262026,-663.190209
25.411919,0.286188,-659.420298
25.412935,0.262312,-650.937998
25.413935,0.262579,-647.586966
25.414888,0.32696,-643.921774
25.415924,0.334474,-638.371627
25.41693,0.27528,-635.334754
25.41793,0.251957,-633.345079
25.41893,0.25436,-628.318531
25.41992,0.287561,-625.281658
25.420931,0.30707,-620.883428
25.421932,0.322269,-615.64744
25.422933,0.352858,-612.296408
25.42392,0.34973,-609.259535
25.42493,0.330507,-605.070745
25.425932,0.334302,-599.625318
25.426931,0.308672,-596.588445
25.427921,0.279742,-593.656292
25.429279,0.279742,-593.656292
25.429935,0.248581,-587.582546
25.430933,0.285883,-583.603195
25.431921,0.258898,-576.168093
25.43293,0.334855,-574.387857
25.433933,0.337163,-569.151869
25.434931,0.266679,-564.33476
25.435918,0.283594,-562.345085
25.436935,0.284243,-556.899658
25.437932,0.258822,-552.501428
25.43893,0.340214,-550.721192
25.439918,0.249668,-544.123848
25.44093,0.318398,-543.07665
25.44193,0.275165,-539.306739
25.44293,0.308767,-532.814114
25.443913,0.334512,-532.814114
25.44493,0.261683,-526.426209
25.445932,0.337029,-520.771342
25.446931,0.258898,-517.210871
25.447914,0.30173,-513.02208
25.44893,0.326579,-508.204972
25.44993,0.244405,-506.005857
25.450934,0.288762,-504.120901
25.451916,0.312543,-497.942436
25.45293,0.335351,-495.95276
25.45393,0.275661,-490.926212
25.45493,0.254112,-486.318543
25.455915,0.263513,-481.501434
25.456931,0.293377,-477.103204
25.45793,0.323089,-473.123854
25.45893,0.334474,-467.468987
25.459913,0.337373,-464.641553
25.460932,0.329687,-462.02356
25.46193,0.333921,-457.41589
25.46293,0.335141,-454.588457
25.463924,0.330374,-450.399667
25.46493,0.317921,-446.001437
25.465932,0.294102,-440.34657
25.466931,0.266393,-436.786099
25.467913,0.252033,-432.387869
25.46893,0.288686,-428.513238
25.46993,0.336209,-426.314123
25.470932,0.309187,-421.915893
25.471915,0.257621,-418.355422
25.47293,0.295609,-412.491115
25.47393,0.325339,-408.721204
25.47493,0.305125,-398.877547
25.475915,0.290536,-393.850999
25.476931,0.288877,-391.233005
25.47793,0.308405,-388.405572
25.47893,0.26584,-384.8451
25.479914,0.300815,-381.179909
25.480932,0.290078,-375.001443
25.481931,0.281096,-371.440971
25.482931,0.320476,-364.005869
25.483918,0.276634,-363.37755
25.48493,0.29147,-357.932123
25.485933,0.31281,-354.371651
25.486931,0.281039,-350.49702
25.487917,0.279552,-343.690236
25.48893,0.300758,-342.747759
25.489929,0.31117,-336.674013
25.490932,0.303885,-331.856904
25.491913,0.284929,-329.657789
25.49293,0.284567,-323.060445
25.49393,0.285559,-319.604693
25.49493,0.285826,-318.243336
25.495922,0.295418,-310.598794
25.49693,0.284128,-308.190239
25.49793,0.288667,-305.572245
25.498931,0.295647,-299.812659
25.499917,0.284834,-294.786111
25.500932,0.289163,-290.80676
25.50193,0.297115,-287.560448
25.50293,0.307947,-280.544224
25.503913,0.296753,-281.696141
25.50493,0.286703,-273.528
25.505931,0.288343,-267.873134
25.506932,0.300243,-267.140095
25.507913,0.302588,-258.657795
25.50893,0.295952,-258.657795
25.50993,0.298107,-251.641572
25.510932,0.292004,-249.023578
25.511913,0.301006,-243.997029
25.51293,0.292596,-239.5988
25.51393,0.299404,-234.99113
25.51493,0.288171,-231.221219
25.515914,0.300224,-228.184346
25.51693,0.291318,-222.738919
25.51793,0.302131,-218.969008
25.518933,0.295761,-213.523581
25.519913,0.287332,-209.75367
25.520931,0.294503,-203.679924
25.52193,0.297516,-201.690248
25.52293,0.29435,-196.349541
25.523913,0.295475,-193.940986
25.52493,0.292901,-190.904114
25.525931,0.296982,-185.668126
25.526938,0.300987,-176.871666
25.527917,0.298698,-175.40559
25.528931,0.298641,-170.064882
25.529931,0.293397,-166.190251
25.530931,0.294159,-167.028009
25.531916,0.295933,-156.556034
25.532931,0.294102,-152.995562
25.533931,0.296505,-151.215326
25.534931,0.299671,-145.56046
25.535917,0.296562,-140.95279
25.536931,0.296257,-135.716803
25.53793,0.292062,-124.511789
25.53893,0.2962,-124.09291
25.539914,0.298183,-120.846597
25.54093,0.288762,-115.715329
25.54193,0.29641,-110.688781
25.54293,0.296505,-105.452793
25.543914,0.287103,-101.054564
25.54493,0.30051,-96.656334
25.54593,0.29149,-95.399697
25.54693,0.29456,-83.356925
25.547915,0.291127,-83.356925
25.54893,0.295399,-78.958695
25.54993,0.291737,-74.769905
25.55093,0.29702,-75.398224
25.551914,0.293282,-69.115038
25.55293,0.294464,-60.737458
25.55393,0.297249,-54.873152
25.55493,0.29353,-50.056043
25.555913,0.292748,-47.856928
25.55693,0.292004,-46.076692
25.55793,0.293969,-43.668138
25.558931,0.292386,-38.013271
25.559919,0.294903,-32.463124
25.560931,0.293721,-28.588493
25.561931,0.293702,-24.609142
25.56293,0.293282,-20.839231
25.563913,0.293492,-10.995574
25.564931,0.293416,-10.995574
25.56593,0.294522,-5.969026
25.56693,0.292767,-1.361357
25.567914,0.295285,2.827433
25.56893,0.296124,7.225663
25.569931,0.298717,12.042772
25.570934,0.295399,21.886429
25.57192,0.292214,26.284659
25.57293,0.292634,29.94985
25.573931,0.296105,33.300882
25.574931,0.295609,37.594392
25.575915,0.29332,43.144539
25.57693,0.297039,46.809731
25.577935,0.292844,46.809731
25.578933,0.294178,49.008845
25.579916,0.295952,51.4174
25.58093,0.291375,55.60619
25.581932,0.292252,61.051617
25.58293,0.293416,67.648962
25.583915,0.295399,74.665185
25.58493,0.297172,76.235982
25.585931,0.293988,77.911498
25.58693,0.293664,84.299403
25.587915,0.295838,87.336276
25.58893,0.296105,93.305302
25.589931,0.291852,97.703532
25.590931,0.293416,98.960169
25.591915,0.296333,104.929195
25.592931,0.29395,109.536864
25.59393,0.296276,114.353973
25.59493,0.293263,120.951317
25.595925,0.296295,123.150432
25.596933,0.298584,126.187305
25.597932,0.292214,128.805299
25.598932,0.298221,133.622408
25.599919,0.301654,140.638631
25.600932,0.29559,142.418867
25.601934,0.297172,150.063409
25.602931,0.29763,154.252199
25.60392,0.288229,162.31562
25.604939,0.292081,167.551608
25.605933,0.297764,167.342169
25.606966,0.30337,173.939513
25.607952,0.288724,175.929189
25.608966,0.289716,180.746297
25.609966,0.299099,186.924763
25.610933,0.296238,193.836267
25.611956,0.285063,196.035382
25.61297,0.30646,200.643051
25.613967,0.28512,203.784643
25.614933,0.305468,206.193198
25.615964,0.286989,212.266944
25.616933,0.301902,214.256619
25.617971,0.285692,221.691722
25.618974,0.301807,223.471957
25.61996,0.294712,232.687296
25.620933,0.296505,232.687296
25.621932,0.30133,242.949832
25.622931,0.286112,242.949832
25.623918,0.286169,251.117973
25.624931,0.3085,251.117973
25.625931,0.311494,258.762515
25.626933,0.283251,258.762515
25.627919,0.288381,267.977853
25.628931,0.290879,267.977853
25.629931,0.294712,274.261039
25.630932,0.300186,274.261039
25.631916,0.304953,283.057498
25.632931,0.307547,283.057498
25.633989,0.29742,294.89083
25.634974,0.30747,294.89083
25.635959,0.289296,301.907054
25.636973,0.289602,307.87608
25.637973,0.286131,310.284634
25.638971,0.280715,312.902628
25.63996,0.291013,319.185814
25.640973,0.30297,324.317082
25.641975,0.302341,326.725636
25.642972,0.289182,330.390827
25.643964,0.288553,334.998497
25.644972,0.310827,338.977847
25.645972,0.289678,345.261033
25.646979,0.298965,347.460147
25.647965,0.301959,352.800855
25.648969,0.280982,356.884925
25.649972,0.289258,361.702034
25.650976,0.270074,366.309703
25.651986,0.276462,370.289054
25.652972,0.257964,374.477844
25.653976,0.260252,375.525042
25.654971,0.246445,382.122386
25.655958,0.236662,384.94982
25.656974,0.236758,389.766929
25.657974,0.220186,394.165158
25.658974,0.20985,396.783152
25.659959,0.210231,399.924745
25.660975,0.192591,400.134184
25.661989,0.180691,406.626809
25.662976,0.172987,411.234478
25.66397,0.159962,414.79495
25.664968,0.159962,414.79495
25.665971,0.13805,420.030938
25.666977,0.135342,421.811174
25.66796,0.133225,424.219728
25.668975,0.125292,425.266926
25.669988,0.112324,429.036837
25.670971,0.103552,431.235952
25.671973,0.088925,432.07371
25.672972,0.078417,432.283149
25.673973,0.074717,434.482264
25.674978,0.064667,433.853945
25.675961,0.059251,436.681379
25.676971,0.043995,436.05306
25.677973,0.037931,437.100258
25.678971,0.028796,438.880494
25.679965,0.024944,438.461615
25.680971,0.017449,441.289048
25.681971,0.01312,443.069284
25.682974,0.00553,442.859844
25.683965,-0.002689,442.440965
25.684972,-0.012911,441.707927
25.685973,-0.018613,439.299373
25.686972,-0.028758,438.880494
25.687964,-0.036291,439.299373
25.688972,-0.043004,438.042736
25.689974,-0.051623,439.508812
25.690971,-0.066574,436.681379
25.69196,-0.069626,436.890818
25.692971,-0.082613,436.681379
25.693973,-0.087495,435.424742
25.694971,-0.108491,433.853945
25.695968,-0.117416,432.07371
25.696968,-0.135227,429.455716
25.697971,-0.129754,426.628282
25.698978,-0.13456,426.209403
25.699962,-0.151647,424.429167
25.700971,-0.171709,423.067811
25.701973,-0.168429,420.240377
25.702972,-0.15773,418.460141
25.703961,-0.162517,414.166631
25.704986,-0.201497,413.014714
25.705974,-0.200696,409.349523
25.706972,-0.193983,408.197605
25.707961,-0.226612,405.789051
25.708971,-0.224,402.333299
25.709973,-0.227108,396.783152
25.710971,-0.266622,392.594362
25.711965,-0.23918,389.557489
25.712969,-0.264047,386.730056
25.713971,-0.256362,387.358374
25.714973,-0.258498,382.541265
25.715962,-0.272476,377.305278
25.716992,-0.302131,370.917373
25.717972,-0.280085,365.053066
25.718971,-0.317254,362.225633
25.719962,-0.278407,360.026518
25.720971,-0.284624,355.418849
25.721973,-0.317234,350.81118
25.722972,-0.290612,344.842154
25.723958,-0.278445,342.643039
25.724971,-0.317902,335.417376
25.725984,-0.296543,330.390827
25.726971,-0.287199,326.202037
25.72797,-0.287065,320.54717
25.728969,-0.285292,317.091419
25.729972,-0.277435,317.929177
25.730974,-0.289277,307.143042
25.731964,-0.29231,303.896729
25.732972,-0.282526,303.68729
25.733988,-0.288152,293.634193
25.734973,-0.292157,291.225639
25.735961,-0.285501,291.016199
25.736971,-0.308538,280.858383
25.737974,-0.301997,278.659268
25.738971,-0.287141,276.460154
25.739958,-0.297363,267.035376
25.740972,-0.290174,269.23449
25.741972,-0.308004,260.96163
25.742975,-0.289144,257.610598
25.743965,-0.291566,255.935082
25.74497,-0.295475,245.148947
25.745971,-0.291165,247.348062
25.746973,-0.294503,239.28464
25.747973,-0.283194,238.761042
25.748992,-0.298717,231.325939
25.749973,-0.292157,227.241869
25.750971,-0.294312,224.519155
25.751957,-0.292901,217.293492
25.752973,-0.291203,219.283167
25.753974,-0.299099,210.067829
25.754971,-0.282984,211.010307
25.755959,-0.298412,201.794968
25.756972,-0.293873,200.643051
25.757971,-0.295342,193.626827
25.758976,-0.291795,187.134202
25.75996,-0.292577,186.610604
25.760969,-0.300357,177.918864
25.761971,-0.293835,181.165176
25.762977,-0.298355,170.169602
25.76392,-0.295742,168.703525
25.764972,-0.288743,164.724175
25.765973,-0.299022,155.718276
25.766934,-0.292615,157.498512
25.767917,-0.292634,151.424766
25.768932,-0.297821,144.094383
25.769931,-0.297287,143.047185
25.770931,-0.297172,139.800873
25.771914,-0.296105,129.643057
25.772932,-0.294598,129.643057
25.773931,-0.288381,126.606184
25.774931,-0.291661,121.160757
25.775915,-0.299594,116.762527
25.776931,-0.292653,111.3171
25.777931,-0.295151,105.557513
25.778932,-0.299728,101.578162
25.779915,-0.289335,97.703532
25.780931,-0.298202,93.514741
25.781931,-0.293778,91.106187
25.782932,-0.292023,85.870199
25.783915,-0.29456,87.126836
25.784931,-0.292958,78.644536
25.785931,-0.29149,68.27728
25.786931,-0.298374,64.19321
25.787914,-0.29395,60.00442
25.788932,-0.299137,60.00442
25.789932,-0.290879,56.025069
25.790931,-0.295418,50.160763
25.791914,-0.293416,43.353979
25.792932,-0.29374,36.756634
25.793932,-0.295189,28.902652
25.794932,-0.293587,23.143066
25.795914,-0.292748,20.106193
25.796931,-0.294579,17.488199
25.797931,-0.294503,15.079645
25.798932,-0.293911,12.042772
25.799913,-0.293702,8.063421
25.800931,-0.294503,3.246312
25.801931,-0.292023,-2.199115
25.802933,-0.293111,-7.330383
25.803914,-0.294636,-12.147492
25.804931,-0.292252,-15.812683
25.805931,-0.295227,-18.640116
25.806931,-0.294026,-21.048671
25.807968,-0.295094,-23.980824
25.808933,-0.293435,-27.646015
25.809933,-0.290059,-34.03392
25.810934,-0.294026,-41.887902
25.811918,-0.293168,-48.275807
25.812934,-0.294064,-54.140113
25.813932,-0.291413,-58.957222
25.814931,-0.294884,-61.365777
